time_s,gps_x,gps_y,dr_x,dr_y,gps_available,estimated_heading_deg,speed_mps,position_error_m
1134.5,-5583.863918962677,1250.39618033527,-5583.863918962677,1250.39618033527,True,3.3972500000127113,14.152777777777779,0.0
1134.599,-5582.485514983856,1250.1978090036646,-5582.485514983856,1250.1978090036646,True,4.267250000012709,14.1472777777777,0.0
1134.699,-5581.0931877325165,1249.986413289372,-5581.0931877325165,1249.986413289372,True,5.907250000012759,14.125222222221563,0.0
1134.801,-5579.673149773031,1249.7930513340802,-5579.673149773031,1249.7930513340802,True,5.527250000012728,14.14747222222148,0.0
1134.9,-5578.308193637901,1249.5946800016836,-5578.308193637901,1249.5946800016836,True,6.507250000012718,14.172222222221881,0.0
1134.999,-5576.92978965908,1249.3963086692872,-5576.92978965908,1249.3963086692872,True,8.627250000012744,14.122722222222217,0.0
1135.099,-5575.54418632957,1249.1959335858905,-5575.54418632957,1249.1959335858905,True,6.727250000012759,14.056222222221306,0.0
1135.2,-5574.151587404614,1248.971290853075,-5574.151587404614,1248.971290853075,True,7.447250000012765,14.052777777776956,0.0
1135.299,-5572.786631269575,1248.7618988897827,-5572.786631269575,1248.7618988897827,True,7.017250000012737,14.025277777778577,0.0
1135.399,-5571.401163776883,1248.5614124880726,-5571.401163776883,1248.5614124880726,True,6.267250000012737,13.994750000000485,0.0
1135.499,-5570.035800131335,1248.3610374046762,-5570.035800131335,1248.3610374046762,True,6.8072500000127505,13.977944444444441,0.0
1135.599,-5568.663916319137,1248.1496416911746,-5568.663916319137,1248.1496416911746,True,6.21725000001274,13.914527777776902,0.0
1135.699,-5567.29868851039,1247.9491552886734,-5567.29868851039,1247.9491552886734,True,7.54725000001276,13.8808888888879,0.0
1135.799,-5565.933528620142,1247.726738945858,-5565.933528620142,1247.726738945858,True,8.347250000012757,13.844805555556594,0.0
1135.9,-5564.5683008113965,1247.513005523252,-5564.5683008113965,1247.513005523252,True,9.62725000001273,13.816666666667047,0.0
1135.999,-5563.223516441791,1247.3036135615416,-5563.223516441791,1247.3036135615416,True,6.96725000001274,13.780916666666663,0.0
1136.099,-5561.8785962354,1247.0810858996217,-5561.8785962354,1247.0810858996217,True,6.317250000012734,13.695305555554372,0.0
1136.2,-5560.520364022118,1246.878484426225,-5560.520364022118,1246.878484426225,True,4.107250000012769,13.649999999997537,0.0
1136.299,-5559.189027496326,1246.6690924645145,-5559.189027496326,1246.6690924645145,True,5.667250000012771,13.567500000002395,0.0
1136.399,-5557.857690970413,1246.4575854311176,-5557.857690970413,1246.4575854311176,True,6.647250000012711,13.4896666666679,0.0
1136.499,-5556.533214203163,1246.2240371398836,-5556.533214203163,1246.2240371398836,True,5.857250000012762,13.439388888888883,0.0
1136.6,-5555.195561265853,1246.0213243473827,-5555.195561265853,1246.0213243473827,True,4.9672500000127116,13.37222222222135,0.0
1136.7,-5553.87794425725,1245.8098173147764,-5553.87794425725,1245.8098173147764,True,4.077250000012718,13.308333333332348,0.0
1136.8,-5552.580702769516,1245.5871783329612,-5552.580702769516,1245.5871783329612,True,4.937250000012767,13.275000000000984,0.0
1136.9,-5551.29704496217,1245.3645393511458,-5551.29704496217,1245.3645393511458,True,4.847250000012771,13.197222222223283,0.0
1136.999,-5550.01277588921,1245.1551473894353,-5550.01277588921,1245.1551473894353,True,4.497250000012741,13.092722222222212,0.0
1137.1,-5548.716145666999,1244.9303933375154,-5548.716145666999,1244.9303933375154,True,3.737250000012736,13.011111111110658,0.0
1137.2,-5547.439279699923,1244.707754354909,-5547.439279699923,1244.707754354909,True,3.687250000012746,12.977777777776545,0.0
1137.3,-5546.1692055731455,1244.496247323094,-5546.1692055731455,1244.496247323094,True,4.477250000012745,12.936111111112343,0.0
1137.4,-5544.905923286562,1244.26247639286,-5544.905923286562,1244.26247639286,True,5.3672500000127386,12.805555555557335,0.0
1137.5,-5543.649432840234,1244.0398374110446,-5543.649432840234,1244.0398374110446,True,5.927250000012755,12.758333333333333,0.0
1137.6,-5542.406526074383,1243.8283303792296,-5542.406526074383,1243.8283303792296,True,6.137250000012742,12.666666666665794,0.0
1137.7,-5541.163619308548,1243.6056913974141,-5541.163619308548,1243.6056913974141,True,4.747250000012727,12.602777777775561,0.0
1137.799,-5539.939865532325,1243.3962994349129,-5539.939865532325,1243.3962994349129,True,5.617250000012774,12.528527777779932,0.0
1137.899,-5538.730646294129,1243.151730513574,-5538.730646294129,1243.151730513574,True,4.937250000012767,12.456277777778922,0.0
1137.999,-5537.521698729536,1242.9288688927586,-5537.521698729536,1242.9288688927586,True,5.387250000012742,12.359305555555547,0.0
1138.1,-5536.300661689306,1242.7040035217342,-5536.300661689306,1242.7040035217342,True,6.0572500000127505,12.249999999998636,0.0
1138.2,-5535.098505964982,1242.4702325907092,-5535.098505964982,1242.4702325907092,True,6.427250000012776,12.149999999998522,0.0
1138.299,-5533.921819641668,1242.2498199996849,-5533.921819641668,1242.2498199996849,True,7.807250000012743,12.100500000001437,0.0
1138.4,-5532.734945557904,1242.0138226786598,-5532.734945557904,1242.0138226786598,True,8.227250000012766,12.016666666667803,0.0
1138.5,-5531.559957194569,1241.7911836968447,-5531.559957194569,1241.7911836968447,True,10.93725000001275,11.927777777777777,0.0
1138.6,-5530.39855251174,1241.5796766650296,-5530.39855251174,1241.5796766650296,True,10.087250000012702,11.833333333332234,0.0
1138.7,-5529.24393966915,1241.3570376824232,-5529.24393966915,1241.3570376824232,True,10.817250000012756,11.752777777774577,0.0
1138.8,-5528.096118666906,1241.1343987021896,-5528.096118666906,1241.1343987021896,True,9.647250000012725,11.644444444447647,0.0
1138.899,-5526.9664997964555,1240.9139861087924,-5526.9664997964555,1240.9139861087924,True,9.077250000012711,11.539944444446116,0.0
1138.999,-5525.85236632176,1240.66930586914,-5525.85236632176,1240.66930586914,True,9.74725000001277,11.46188888888888,0.0
1139.1,-5524.740949583177,1240.421953959906,-5524.740949583177,1240.421953959906,True,10.487250000012779,11.358333333331021,0.0
1139.199,-5523.644950321958,1240.1905207387765,-5523.644950321958,1240.1905207387765,True,11.907250000012791,11.19058333332831,0.0
1139.299,-5522.558052126748,1239.9567498069607,-5522.558052126748,1239.9567498069607,True,12.787250000012786,11.073388888892241,0.0
1139.399,-5521.478081608519,1239.7450201369368,-5521.478081608519,1239.7450201369368,True,11.847250000012796,10.93472222222442,0.0
1139.5,-5520.39417182295,1239.5313980334352,-5520.39417182295,1239.5313980334352,True,11.067250000012741,10.805555555555555,0.0
1139.6,-5519.348228424385,1239.3310229500387,-5519.348228424385,1239.3310229500387,True,8.927250000012776,10.674999999998409,0.0
1139.7,-5518.315868706299,1239.108383969014,-5518.315868706299,1239.108383969014,True,11.307250000012726,10.558333333327502,0.0
1139.8,-5517.290300828557,1238.919140834036,-5517.290300828557,1238.919140834036,True,11.457250000012717,10.36111111111694,0.0
1139.899,-5516.295160395045,1238.7207695016396,-5516.295160395045,1238.7207695016396,True,12.017250000012734,10.171361111114145,0.0
1139.999,-5515.2966919598375,1238.520394418243,-5515.2966919598375,1238.520394418243,True,13.647250000012733,10.051194444444432,0.0
1140.1,-5514.301891118352,1238.340279482265,-5514.301891118352,1238.340279482265,True,14.137250000012756,9.872222222220175,0.0
1140.2,-5513.337449802778,1238.151036348078,-5513.337449802778,1238.151036348078,True,15.82725000001275,9.722222222218527,0.0
1140.299,-5512.409548587834,1237.9416443855766,-5512.409548587834,1237.9416443855766,True,16.837250000012737,9.598472222225814,0.0
1140.4,-5511.469693733981,1237.7614181304941,-5511.469693733981,1237.7614181304941,True,15.677250000012759,9.383333333336251,0.0
1140.5,-5510.559587140413,1237.5721749955162,-5510.559587140413,1237.5721749955162,True,17.397250000012704,9.255555555555555,0.0
1140.6,-5509.663064227337,1237.3940638105382,-5509.663064227337,1237.3940638105382,True,18.62725000001273,9.102777777775769,0.0
1140.7,-5508.780124994787,1237.2159526255607,-5508.780124994787,1237.2159526255607,True,23.02725000001271,8.955555555550712,0.0
1140.8,-5507.90397760255,1237.0601053382106,-5507.90397760255,1237.0601053382106,True,21.73725000001274,8.79166666667151,0.0
1140.899,-5507.0567634497,1236.8837752652332,-5507.0567634497,1236.8837752652332,True,20.677250000012755,8.709166666667985,0.0
1140.999,-5506.214439421829,1236.7166847095693,-5506.214439421829,1236.7166847095693,True,19.307250000012736,8.537833333333317,0.0
1141.099,-5505.399146918174,1236.549705472219,-5505.399146918174,1236.549705472219,True,20.61725000001276,8.415111111109432,0.0
1141.199,-5504.570678244412,1236.4047674958695,-5504.570678244412,1236.4047674958695,True,19.477250000012777,8.292888888885265,0.0
1141.299,-5503.768969421311,1236.2380108975192,-5503.768969421311,1236.2380108975192,True,20.187250000012735,8.181666666669859,0.0
1141.399,-5502.974256193597,1236.0820522918557,-5502.974256193597,1236.0820522918557,True,21.07725000001273,8.026555555558017,0.0
1141.499,-5502.199782649831,1235.9151843751918,-5502.199782649831,1235.9151843751918,True,21.687250000012742,7.8709999999999845,0.0
1141.6,-5501.43135384389,1235.7354033981096,-5501.43135384389,1235.7354033981096,True,21.18725000001272,7.647222222220328,0.0
1141.7,-5500.691043256634,1235.557292212341,-5500.691043256634,1235.557292212341,True,22.287250000012754,7.508333333327012,0.0
1141.8,-5499.964316349843,1235.401444924991,-5499.964316349843,1235.401444924991,True,22.59725000001279,7.294444444450766,0.0
1141.9,-5499.264756804053,1235.2344656892228,-5499.264756804053,1235.2344656892228,True,25.557250000012758,7.052777777781075,0.0
1142.0,-5498.585572778996,1235.078618401873,-5498.585572778996,1235.078618401873,True,24.937250000012742,6.855555555555555,0.0
1142.099,-5497.9400762816085,1234.935350216837,-5497.9400762816085,1234.935350216837,True,25.747250000012745,6.588805555551856,0.0
1142.2,-5497.301914971665,1234.8003196755924,-5497.301914971665,1234.8003196755924,True,26.77725000001273,6.305555555548494,0.0
1142.299,-5496.696762005385,1234.6680721198704,-5496.696762005385,1234.6680721198704,True,28.807250000012758,6.0690555555624215,0.0
1142.399,-5496.132563835795,1234.5344887309393,-5496.132563835795,1234.5344887309393,True,28.867250000012753,5.711916666672338,0.0
1142.499,-5495.575565016832,1234.4229466014272,-5495.575565016832,1234.4229466014272,True,28.507250000012725,5.394833333333304,0.0
1142.599,-5495.065701569232,1234.3116271109147,-5495.065701569232,1234.3116271109147,True,28.427250000012783,5.07541666666228,0.0
1142.699,-5494.583209237858,1234.2003076196115,-5494.583209237858,1234.2003076196115,True,28.26725000001274,4.769722222213162,0.0
1142.799,-5494.127884267501,1234.0889881290993,-5494.127884267501,1234.0889881290993,True,31.077250000012718,4.453166666675767,0.0
1142.899,-5493.713174501794,1233.999709898006,-5493.713174501794,1233.999709898006,True,32.257250000012746,4.128250000005143,0.0
1142.999,-5493.325767933876,1233.8996336750167,-5493.325767933876,1233.8996336750167,True,33.51725000001272,3.8499999999999748,0.0
1143.099,-5492.96552872702,1233.8104667638188,-5492.96552872702,1233.8104667638188,True,33.10725000001274,3.5254722222177586,0.0
1143.199,-5492.645904724827,1233.7324317986663,-5492.645904724827,1233.7324317986663,True,32.38725000001274,3.2334722222135746,0.0
1143.299,-5492.3468599986245,1233.6545081557824,-5492.3468599986245,1233.6545081557824,True,34.63725000001275,2.9143055555647366,0.0
1143.4,-5492.07898981914,1233.5869372260033,-5492.07898981914,1233.5869372260033,True,36.447250000012744,2.6250000000039027,0.0
1143.499,-5491.850376476323,1233.5318340770607,-5491.850376476323,1233.5318340770607,True,37.63725000001272,2.3142499999999715,0.0
1143.599,-5491.632901751504,1233.4761743318047,-5491.632901751504,1233.4761743318047,True,38.40725000001277,2.0718611111077925,0.0
1143.699,-5491.449182472732,1233.4205145865485,-5491.449182472732,1233.4205145865485,True,38.837250000012745,1.7751944444356318,0.0
1143.799,-5491.285974551508,1233.3758754706064,-5491.285974551508,1233.3758754706064,True,40.21725000001271,1.5687222222281298,0.0
1143.9,-5491.1552995450775,1233.3420343457692,-5491.1552995450775,1233.3420343457692,True,41.47725000001278,1.3472222222252157,0.0
1143.999,-5491.040992873692,1233.3199930863505,-5491.040992873692,1233.3199930863505,True,41.81725000001276,1.1739722222222062,0.0
1144.099,-5490.9389794331055,1233.2977291887223,-5490.9389794331055,1233.2977291887223,True,44.29725000001274,0.9687222222193993,0.0
1144.199,-5490.857273594905,1233.2754652903036,-5490.857273594905,1233.2754652903036,True,44.52725000001274,0.823666666662384,0.0
1144.3,-5490.788540171569,1233.264110702094,-5490.788540171569,1233.264110702094,True,44.66725000001274,0.6583333333381777,0.0
1144.399,-5490.734748796784,1233.2420694426753,-5490.734748796784,1233.2420694426753,True,44.69725000001274,0.5593333333349159,0.0
1144.5,-5490.693454408069,1233.2418468036753,-5490.693454408069,1233.2418468036753,True,46.71725000001274,0.44722222222222224,0.0
1144.6,-5490.666287047066,1233.230714855257,-5490.666287047066,1233.230714855257,True,48.00725000001274,0.3583333333322343,0.0
1144.699,-5490.639391359667,1233.230714855257,-5490.639391359667,1233.230714855257,True,49.58725000001274,0.2785833333309449,0.0
1144.802,-5490.618608328499,1233.230714855257,-5490.618608328499,1233.230714855257,True,48.97725000001274,0.0,0.0
1144.9,-5490.611952325062,1233.230714855257,-5490.611952325062,1233.230714855257,True,50.04725000001274,0.0,0.0
1145.0,-5490.618744165301,1233.230714855257,-5490.618744165301,1233.230714855257,True,49.63725000001274,0.0,0.0
1145.099,-5490.6254680871625,1233.2417354845707,-5490.6254680871625,1233.2417354845707,True,50.61725000001274,0.0,0.0
1145.199,-5490.625536005571,1233.2418468036753,-5490.625536005571,1233.2418468036753,True,50.54725000001274,0.0,0.0
1145.299,-5490.625536005571,1233.2418468036753,-5490.625536005571,1233.2418468036753,True,51.87725000001274,0.0,0.0
1145.4,-5490.625536005571,1233.2418468036753,-5490.625536005571,1233.2418468036753,True,53.087250000012745,0.0,0.0
1145.499,-5490.625536005571,1233.2418468036753,-5490.625536005571,1233.2418468036753,True,53.65725000001274,0.0,0.0
1145.6,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,54.807250000012736,0.0,0.0
1145.699,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,55.42725000001274,0.0,0.0
1145.799,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,55.75725000001274,0.0,0.0
1145.9,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,55.70725000001274,0.0,0.0
1145.999,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,56.85725000001274,0.0,0.0
1146.099,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,56.48725000001274,0.0,0.0
1146.199,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,57.29725000001274,0.0,0.0
1146.3,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,59.197250000012744,0.0,0.0
1146.4,-5490.625536005571,1233.230714855257,-5490.625536005571,1233.230714855257,True,59.35725000001274,0.0,0.0
1146.5,-5490.625536005571,1233.2418468036753,-5490.625536005571,1233.2418468036753,True,59.27725000001274,0.0,0.0
1146.599,-5490.61881208371,1233.2308261743615,-5490.61881208371,1233.2308261743615,True,58.49725000001274,0.0,0.0
1146.699,-5490.6120202434695,1233.230714855257,-5490.6120202434695,1233.230714855257,True,59.84725000001274,0.0,0.0
1146.799,-5490.611952325062,1233.230714855257,-5490.611952325062,1233.230714855257,True,59.77725000001274,0.0,0.0
1146.9,-5490.598368644569,1233.230714855257,-5490.598368644569,1233.230714855257,True,61.48725000001274,0.0,0.0
1147.0,-5490.591576804314,1233.2195829060477,-5490.591576804314,1233.2195829060477,True,61.03725000001274,0.0,0.0
1147.099,-5490.571405038775,1233.2195829060477,-5490.571405038775,1233.2195829060477,True,61.457250000012735,0.0,0.0
1147.199,-5490.551029518012,1233.2085622759428,-5490.551029518012,1233.2085622759428,True,61.30725000001274,0.0,0.0
1147.299,-5490.523930075418,1233.1974303267332,-5490.523930075418,1233.1974303267332,True,61.25725000001274,0.21724999999369315,0.0
1147.4,-5490.496491040813,1233.1861870592102,-5490.496491040813,1233.1861870592102,True,61.43725000001274,0.2888888888879415,0.0
1147.5,-5490.455739999303,1233.1861870592102,-5490.455739999303,1233.1861870592102,True,61.177250000012734,0.37222222222222223,0.0
