time_s,dr_x_m,dr_y_m,ref_x_m,ref_y_m,pos_error_m
982.399,20571.64963466131,-20029.325383025083,1819.6210791742471,-6274.175754323034,23256.02537523952
982.5,20575.758160413432,-20037.51530228049,1820.1624281206027,-6274.931317306137,23263.299190284117
982.6,20579.825201171723,-20045.632114806605,1820.6804680479347,-6275.683185034678,23270.517928202906
982.7,20583.884600634537,-20053.768258877302,1821.186519373611,-6276.436155297221,23277.75159204365
982.799,20587.895991549936,-20061.83570287375,1821.6809419667077,-6277.175183057463,23284.924155637393
982.899,20591.948193983873,-20069.99701534334,1822.172515051212,-6277.919185265997,23292.185168170952
983.0,20596.046612484482,-20078.25225877795,1822.6576226334578,-6278.668273163443,23299.541891210825
983.099,20600.067511529684,-20086.363945899255,1823.1146037717835,-6279.406521545287,23306.78085489459
983.2,20604.168251037398,-20094.653422233874,1823.5640711833848,-6280.156991722363,23314.188919818018
983.299,20608.187277142297,-20102.781711380845,1823.993831144024,-6280.891090602382,23321.461869905328
983.4,20612.291942416134,-20111.07646699428,1824.4276382718326,-6281.638094353761,23328.892190020546
983.499,20616.308324467216,-20119.222783673617,1824.8235191901597,-6282.3757771172295,23336.20012490909
983.599,20620.35792779617,-20127.47458772598,1825.2280272817602,-6283.107318706984,23343.59469012207
983.699,20624.417095312765,-20135.736939642084,1825.6266746712363,-6283.832559654858,23351.01231706054
983.799,20628.473651904882,-20144.011075336177,1826.004606567382,-6284.5622167369875,23358.449538978424
983.901,20632.607729988056,-20152.46562067059,1826.3837565663173,-6285.304827520357,23366.04820250069
983.999,20636.587341175084,-20160.595951547708,1826.7242115719491,-6286.024974563907,23373.37525368907
984.1,20640.693475718686,-20168.983756966627,1827.0763931147494,-6286.759968305371,23380.93935344171
984.2,20644.762329311896,-20177.299812849044,1827.3968305149194,-6287.4954139977235,23388.456780079872
984.299,20648.79274568982,-20185.535308962855,1827.7103802484344,-6288.217981843789,23395.90926417207
984.399,20652.867343797156,-20193.861417142798,1828.005621467824,-6288.952280792883,23403.459508264317
984.5,20656.990784722435,-20202.277434623036,1828.309942220901,-6289.686831032713,23411.095650821087
984.6,20661.07823380077,-20210.61066795388,1828.5983904344241,-6290.41332976354,23418.67184502488
984.699,20665.12470570696,-20218.866809715655,1828.8635048207473,-6291.1374512888515,23426.19006816079
984.799,20669.21343386712,-20227.204090953655,1829.1394049500034,-6291.861130884867,23433.782725582652
984.899,20673.299025156004,-20235.536194973778,1829.4115173086823,-6292.586489473329,23441.37246192124
984.999,20677.387033635696,-20243.871540662378,1829.675192991533,-6293.315252691888,23448.971456586132
985.099,20681.472179039327,-20252.203023322832,1829.9460105720589,-6294.039633848862,23456.563347763837
985.2,20685.593036864364,-20260.625408854732,1830.2039318550262,-6294.778372668257,23464.24048929484
985.3,20689.66885294155,-20268.95996886932,1830.46612983624,-6295.510622960337,23471.83022207401
985.4,20693.747000710195,-20277.284728192823,1830.7273822720883,-6296.249401369754,23479.41349215213
985.5,20697.810937352326,-20285.597242842316,1830.991951735011,-6296.991128576542,23486.974255023226
985.6,20701.866437768786,-20293.90222286421,1831.2596518468956,-6297.737636288689,23494.519011960892
985.7,20705.921883860145,-20302.213515717758,1831.5184120776146,-6298.496393553855,23502.067986737315
985.799,20709.937116111218,-20310.43003669376,1831.7933041528954,-6299.248167825236,23509.52001099747
985.9,20714.031052800234,-20318.820511544003,1832.0691898149712,-6300.022517080352,23517.12527084907
986.0,20718.083445818633,-20327.127629117414,1832.33974726889,-6300.795713492596,23524.653069802895
986.099,20722.10098717141,-20335.352432611086,1832.6106909025812,-6301.568172056513,23532.10454516603
986.2,20726.191587865043,-20343.73635468861,1832.8950993598098,-6302.358839643067,23539.688500967695
986.3,20730.243416541645,-20352.04042673876,1833.1715072997108,-6303.15088334051,23547.199921554693
986.4,20734.295580116464,-20360.34725029504,1833.4519951468928,-6303.950622558995,23554.70599221554
986.5,20738.345823123895,-20368.641493745316,1833.7389709018034,-6304.757792116072,23562.193977005518
986.6,20742.388516768773,-20376.937703984102,1834.0152455502848,-6305.577778671646,23569.678612815642
986.699,20746.389483321236,-20385.13720680808,1834.3004501119497,-6306.396494865376,23577.066221948564
986.799,20750.432207884558,-20393.42025788033,1834.5829964785805,-6307.236824103892,23584.527027664684
986.899,20754.469326779,-20401.691957199968,1834.8705268728659,-6308.082840050805,23591.9697502434
987.0,20758.543998262045,-20410.04764950667,1835.1614362400633,-6308.952024421754,23599.4768038706
987.099,20762.53668012017,-20418.23903752947,1835.4469743443192,-6309.81276344481,23606.829873190694
987.199,20766.56913747784,-20426.511525871967,1835.738274307308,-6310.69176339331,23614.24834155754
987.302,20770.72413665287,-20435.03247566594,1836.0391607138617,-6311.605615687548,23621.885644613754
987.399,20774.633158142486,-20443.063357520517,1836.32042282829,-6312.476814003369,23629.074576131665
987.5,20778.70036414035,-20451.43712223166,1836.6325982822868,-6313.387670031345,23636.547411989355
987.6,20782.72429236061,-20459.7258921867,1836.926925979454,-6314.30406375496,23643.946298201754
987.699,20786.710313196512,-20467.93008989098,1837.221965226635,-6315.216980767565,23651.266287431627
987.8,20790.78524969744,-20476.296129056704,1837.523014057501,-6316.155763830888,23658.734635137032
987.9,20794.8201688724,-20484.559240891052,1837.8200826937846,-6317.093150981313,23666.11391158503
987.999,20798.808651187308,-20492.74416554002,1838.1125844675787,-6318.0282316190605,23673.414775690344
988.099,20802.83528927491,-20501.034401357647,1838.3974122144223,-6318.983259984068,23680.804010198262
988.2,20806.904974163263,-20509.40446750651,1838.6963916145157,-6319.952398705678,23688.256306530293
988.3,20810.939335069692,-20517.678919102418,1839.0008770340924,-6320.91599154507,23695.622517181455
988.4,20814.96704125261,-20525.950979058536,1839.291241849937,-6321.8903115052635,23702.987395929023
988.5,20818.99891859863,-20534.22584089689,1839.5872089604234,-6322.874262581035,23710.347583417086
988.6,20823.0291948228,-20542.501536921656,1839.879287485153,-6323.864299374009,23717.706999147915
988.699,20827.020380388025,-20550.700773775585,1840.1607624334151,-6324.852332573109,23724.999515784577
988.799,20831.05271708011,-20558.977663193924,1840.4550358017218,-6325.85353464298,23732.35392351368
988.899,20835.08395660677,-20567.2518705525,1840.7398681162642,-6326.864382767326,23739.708152255007
988.999,20839.11226991941,-20575.52405841788,1841.033726009403,-6327.879299989886,23747.049701445743
989.1,20843.187183702026,-20583.895040441093,1841.3358857193323,-6328.906082938152,23754.474587520926
989.2,20847.22359794922,-20592.182025991682,1841.6333352004262,-6329.926387015933,23761.82646908666
989.3,20851.25605371417,-20600.457685347,1841.9302494087358,-6330.95581214878,23769.163873460922
989.4,20855.287959706035,-20608.736202000942,1842.2272456728415,-6331.985791814153,23776.502686271608
989.5,20859.327688875983,-20617.017302942615,1842.5240900883211,-6333.016393406913,23783.84958534846
989.6,20863.36998699945,-20625.306248653946,1842.8137272432396,-6334.0438497653495,23791.21143162824
989.699,20867.369607052813,-20633.514294274602,1843.110726253099,-6335.060069421298,23798.491951884516
989.799,20871.40586249103,-20641.808071895826,1843.4083713026027,-6336.08954950358,23805.845310901896
989.899,20875.441922587663,-20650.095625407113,1843.710950381834,-6337.121626051657,23813.189801130044
989.999,20879.483820668152,-20658.38283038179,1844.0105109865585,-6338.154623242933,23820.54113634146
990.099,20883.52320859429,-20666.67343093352,1844.3163178471802,-6339.182919855797,23827.89087128138
990.2,20887.59584197066,-20675.044158836066,1844.607818817898,-6340.226185682274,23835.31831491647
990.3,20891.624451867618,-20683.33011727058,1844.9218473158319,-6341.2499386457675,23842.653878214616
990.4,20895.655566020392,-20691.626942583433,1845.2285938765262,-6342.278506092242,23850.00143339238
990.499,20899.646709434943,-20699.852118245733,1845.5231975705265,-6343.295482862486,23857.291154495124
990.599,20903.6789557569,-20708.15581820973,1845.841930800402,-6344.315749720488,23864.640235774343
990.7,20907.751859544638,-20716.54317149023,1846.1475088168677,-6345.347959187726,23872.07599380059
990.799,20911.749913334115,-20724.770256478307,1846.4434234318765,-6346.357387234239,23879.37746659975
990.899,20915.77351817265,-20733.074774033972,1846.7477465321642,-6347.3759463896795,23886.734281587665
990.999,20919.79666536691,-20741.390554306945,1847.0422961580166,-6348.393373009555,23894.10653464598
991.099,20923.81540966996,-20749.705956121532,1847.3371128737172,-6349.408963775771,23901.476474810097
991.199,20927.846179934375,-20758.040688287663,1847.6474796441516,-6350.417591832989,23908.859983948438
991.299,20931.883232494547,-20766.384404134576,1847.9422644041815,-6351.427996043317,23916.265827271807
991.399,20935.918336752336,-20774.730308948274,1848.2539335784563,-6352.428683774733,23923.66436262795
991.499,20939.94591534032,-20783.087573804063,1848.5586798726397,-6353.430592719034,23931.06907696257
991.599,20943.977621066275,-20791.467408093635,1848.8720476464464,-6354.426082629979,23938.488237422058
991.699,20948.00780838267,-20799.859226710916,1849.170483713118,-6355.418648773343,23945.927644669777
991.799,20952.031451540905,-20808.241229199935,1849.4767756561673,-6356.402984664622,23953.3551677292
991.9,20956.100733520238,-20816.713738390936,1849.7879833554437,-6357.3921158519215,23960.867444463147
991.999,20960.083588346806,-20825.02368921727,1850.0957436489975,-6358.360230513826,23968.228700758915
992.099,20964.108883091478,-20833.421672653785,1850.4091035780705,-6359.330678486293,23975.671614551517
992.199,20968.138289218772,-20841.84078119169,1850.7159751669533,-6360.296496149179,23983.13909423564
992.3,20972.212674782633,-20850.357142591976,1851.0344201107175,-6361.264141150383,23990.691400027674
992.399,20976.21053657144,-20858.716323553137,1851.343194100781,-6362.207998400957,23998.110435788632
992.499,20980.246517309726,-20867.16624135855,1851.6542437412454,-6363.159870875538,24005.608577235354
992.599,20984.28780395899,-20875.632577358625,1851.969774693771,-6364.105612416641,24013.121580235776
992.699,20988.333005051114,-20884.10264671733,1852.2760209980909,-6365.049440712183,24020.64909397189
992.8,20992.417691518207,-20892.657284879526,1852.5945483182736,-6365.994288677434,24028.249369402653
992.899,20996.422703627977,-20901.054911593117,1852.9036315377455,-6366.914588231546,24035.714206210876
992.999,21000.46842766481,-20909.547963076227,1853.210958374597,-6367.838784985245,24043.26879639009
993.1,21004.55471359965,-20918.13901274744,1853.5206562320109,-6368.766472344969,24050.911558314638
993.199,21008.563132174357,-20926.569641145503,1853.8348714953067,-6369.663803589804,24058.410635449713
993.3,21012.66032762178,-20935.19204877106,1854.1444225814068,-6370.57555484035,24066.092023819805
993.399,21016.677639879592,-20943.652141749535,1854.451572292894,-6371.463369057329,24073.62859006253
993.499,21020.73565649298,-20952.197348856902,1854.753133874684,-6372.352325961561,24081.253433925653
993.599,21024.802334449552,-20960.76749611159,1855.0554228132742,-6373.234825031135,24088.90421098536
993.699,21028.87514473757,-20969.34468370253,1855.3518828563576,-6374.109080425154,24096.574374567754
993.8,21032.993426443798,-20978.019433162735,1855.651037114677,-6374.9808024968925,24104.339824319573
993.9,21037.0681044532,-20986.617085487625,1855.9388552820171,-6375.839108128639,24112.04164680147
993.999,21041.105444727564,-20995.142740142637,1856.221708586886,-6376.675744426307,24119.687835336565
994.1,21045.23270505619,-21003.851292780782,1856.515315646914,-6377.519106019992,24127.50439411612
994.199,21049.2803969308,-21012.411718263218,1856.7938366916844,-6378.337442073728,24135.195675320098
994.3,21053.405616902583,-21021.16592394123,1857.072190053004,-6379.15697468327,24143.066149620114
994.4,21057.49881235167,-21029.846212342458,1857.3532392966233,-6379.959166258059,24150.875356589804
994.5,21061.593906822043,-21038.546537625884,1857.6118137826845,-6380.755165779569,24158.720498618062
994.599,21065.651707325054,-21047.182996897096,1857.8592693475478,-6381.531936943444,24166.51839534908
994.699,21069.758788261057,-21055.927970559027,1858.09789478742,-6382.307280364487,24174.4298473724
994.799,21073.86956734889,-21064.700865218856,1858.3352900447114,-6383.067617965899,24182.371934305687
994.899,21077.98071554204,-21073.494932638772,1858.5685006589167,-6383.810380838299,24190.341835472358
994.999,21082.092945044154,-21082.305650658287,1858.802623091268,-6384.546032626448,24198.326979184636
995.099,21086.213939794958,-21091.139611585968,1859.0161232703435,-6385.273546536364,24206.355210955375
995.199,21090.339971400612,-21099.982849876866,1859.2298222863124,-6385.987662894408,24214.401746273023
995.299,21094.468709172117,-21108.844210352934,1859.4198219564025,-6386.6895282166615,24222.488397733323
995.399,21098.610541772323,-21117.726573428266,1859.5936891273072,-6387.382055453618,24230.617389463783
995.499,21102.759008461417,-21126.62670483924,1859.7665698187666,-6388.057960157242,24238.77403325868
995.6,21106.956811385793,-21135.641456919588,1859.924913435677,-6388.72712258948,24247.055888597693
995.699,21111.080083837278,-21144.49710789909,1860.0620246815504,-6389.3681346708,24255.21649729272
995.8,21115.301299661154,-21153.558747494775,1860.1887834821011,-6390.009135385836,24263.58908240735
995.899,21119.453672917105,-21162.463830389068,1860.3172448462508,-6390.616295141438,24271.83173062238
995.999,21123.662190949653,-21171.4888239209,1860.4245548701679,-6391.207730472225,24280.218974000738
996.1,21127.923962442346,-21180.626711214387,1860.531254433733,-6391.782589852389,24288.72850131449
996.2,21132.15773519141,-21189.693004627206,1860.6101675781417,-6392.33054785989,24297.211389946126
996.299,21136.375395099156,-21198.687807575483,1860.6836143691012,-6392.85499183282,24305.65734542941
996.399,21140.653498051517,-21207.79564108053,1860.745079776718,-6393.3637394708785,24314.239884982897
996.499,21144.94134282233,-21216.926634476073,1860.800872739987,-6393.852990725541,24322.861384259857
996.599,21149.243980938667,-21226.077790057076,1860.846285612057,-6394.320462294064,24331.529156276483
996.7,21153.602181711583,-21235.33632330768,1860.8800847752852,-6394.77229711936,24340.325933006916
996.8,21157.93137319112,-21244.5162064739,1860.9060454276803,-6395.199564720717,24349.07372421776
